gene,gene_betweeness,gene_degree,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC
CRABP2,9.42E-06,6,180,2.78E-06,0.5167,0.03666845,37,51.32432,94.94595,0.8744837,103.9344,9.137705,55.03072
CRACR2A,4.18E-06,11,793,2.86E-06,0.46332,0.01809705,10,58.56757,98.67568,0.8141498,109.8951,8.304918,52.7156
CRACR2B,2.94E-05,5,232,2.71E-06,0.6055,0.05136765,44,40.81081,73.05405,0.912717,50.91475,5.009836,63.94947
CRADD,0.000123944,21,385,2.23E-06,0.4073367,0.01283547,6,52.54054,98.13514,0.8013846,101.082,4.442623,55.06202
CRAMP1L,0,1,320,2.35E-06,0.5384,0.03627089,40,43.08108,86.89189,0.8488756,55.36393,4.183607,56.11848
CRAT,0,1,206,2.23E-06,0.53434,0.02991152,32,44.81081,89.91892,0.9148696,130.3148,19.52131,60.44813
CRB1,7.84E-07,3,428,4.37E-06,0.3647033,-0.0230536,11,53.81081,98.75676,0.9046488,138.1541,17.49508,43.03908
CRB2,7.85E-09,2,389,2.40E-06,0.52177,0.04380987,23,35.40541,69.48649,0.933465,82.82951,8.15082,62.83463
CRB3,2.75E-07,3,219,2.79E-06,0.53167,0.03274363,31,39.10811,75.97297,0.855171,224.2656,48.48525,56.6456
CRBN,1.93E-05,19,1017,4.94E-06,0.404785,-0.008130569,4,44.16216,94.10811,0.8705839,113.459,10.89836,36.00541
CRCP,0.000139877,24,345,3.24E-06,0.46396,0.03515961,5,50.56757,95.83784,0.8096635,151.6951,22.68197,48.05387
CRCT1,2.52E-05,20,700,3.81E-06,0.41754,0.0203275,24,38.83784,74.16216,0.8861127,27.25902,0,62.92333
CREB1,0.000659888,97,198,2.34E-06,0.39846,0.02496143,8,46.7027,96.89189,0.8947747,108.0262,8.17377,40.31017
CREB3,0.000188655,43,190,1.96E-06,0.51195,0.04808423,24,53.97297,96.67568,0.9602476,188.1738,31.91148,52.35834
CREB3L1,0.000240668,22,158,2.16E-06,0.46571,0.03649365,10,48.43243,88.89189,0.817266,35.93115,1.167213,60.65002
CREB3L2,5.38E-05,13,553,4.47E-06,0.4152,0.02042013,4,54.35135,97.40541,0.8155891,88.90492,7.593443,50.9053
CREB3L3,8.33E-06,11,244,2.63E-06,0.56161,0.04223166,29,42.24324,87.13514,0.8841739,101.6721,8.432787,60.04479
CREB3L4,0.00022785,7,222,2.73E-06,0.49035,0.03430722,41,56.81081,99,0.9520018,129.4885,17.8459,54.96399
CREB5,8.97E-05,44,518,3.07E-06,0.4052833,0.02560116,5,52.32432,96.7027,0.7955469,151.0623,23.21639,48.80788
CREBBP,0.003370096,305,242,1.73E-06,0.4682733,0.03916608,35,43.40541,87.21622,0.9093251,121.4951,14.87869,52.7857
CREBL2,0,1,157,2.49E-06,0.41335,0.03157048,7,44.16216,86.83784,0.7712135,70.61967,2.586885,49.04809
CREBRF,6.80E-08,2,309,2.10E-06,0.44864,0.03662572,11,47.72973,95.62162,0.6992491,97.87213,5.445902,39.0207
CREBZF,0.000122042,17,554,3.34E-06,0.37715,-0.01881967,5,38.72973,68.24324,0.9627887,152.7541,23.98689,62.50792
CREG1,1.34E-06,6,506,2.98E-06,0.44618,0.01466005,10,47.21622,78.27027,0.8678218,82.90492,10.54426,37.70067
CRELD1,2.25E-05,16,170,2.18E-06,0.49323,0.05360068,20,43.40541,89.67568,0.8989304,116.4131,12.83607,56.65511
CREM,7.46E-05,18,346,2.49E-06,0.41457,0.01474046,3,57.43243,95.91892,0.8639519,110.9607,10.28197,40.28931
CRH,0.000388248,5,480,3.50E-06,0.40394,0.02954193,6,41.27027,67.43243,0.9128078,32.67869,1.118033,54.8088
CRHBP,8.62E-05,9,418,2.81E-06,0.43372,0.01670625,7,43.94595,87.62162,0.8922352,105.2066,12.37705,47.9417
CRHR1,0.000172077,8,563,3.56E-06,0.506035,0.0158707,20,47.18919,88.16216,0.8562529,101.1639,9.272131,59.81944
CRHR2,6.78E-05,2,433,2.79E-06,0.44717,0.03207567,11,50.32432,88.54054,0.8624916,90.77377,9.616393,58.63057
CRIM1,8.02E-08,2,414,3.19E-06,0.39332,-0.001354496,1,53.89189,94.10811,0.885546,134.718,17.2623,46.93748
CRIP1,2.82E-05,39,298,1.45E-05,0.59557,0.04113828,23,32.54054,61.81081,0.9034307,71.57049,3.170492,62.99864
CRIP2,3.11E-05,14,298,1.45E-05,0.59557,0.04113828,23,24.21622,47.72973,0.899867,31.94098,1.891803,65.84843
CRIPAK,7.07E-07,6,507,2.76E-06,0.52439,0.04117665,20,32.43243,68.7027,0.9893509,338.6852,77.18033,64.75558
CRIPT,9.34E-06,6,252,1.76E-06,0.40983,0.03544248,7,43.97297,90.94595,0.8335314,84.78689,5.672131,33.08643
CRISP3,0,1,1246,6.51E-06,0.36707,-0.001913983,8,50.32432,96.97297,0.8810641,159.5967,24.50164,38.03901
CRISPLD2,1.06E-08,2,243,2.20E-06,0.479205,0.02130682,17,47.40541,93.86486,0.8386488,143.4656,22.33115,52.93735
CRK,0.00103948,166,220,2.63E-06,0.46806,0.01810438,14,43.02703,82.81081,0.9334426,110.7311,10.28852,51.43773
CRKL,0.000412825,75,192,4.28E-06,0.487395,0.04884558,10,55.51351,91.86486,0.9304696,179.4689,28.80656,48.71829
CRLF1,1.02E-05,4,222,2.11E-06,0.54368,0.03345435,34,36.78378,71.59459,0.9187877,62.6,3.357377,62.95137
CRLF3,2.18E-05,15,264,2.28E-06,0.43116,0.03027566,11,49.32432,90.75676,0.8899829,127.9148,15.03607,42.31277
CRLS1,1.92E-06,2,290,3.22E-06,0.42011,0.003616894,11,43.24324,78.37838,0.8471775,85.53115,7.154098,36.06704
CRMP1,0.000328457,96,643,3.24E-06,0.48554,0.01370931,6,39.27027,80.13514,0.8615769,95.23279,11.44262,53.09963
CRNKL1,2.62E-05,40,685,2.84E-06,0.41706,0.00990312,5,55.7027,96.64865,0.9113825,137.941,19.39672,41.18877
CRNN,1.02E-05,11,671,3.63E-06,0.39522,0.005725083,23,53.56757,97.72973,0.981827,322.7148,60.53115,57.61242
CROCC,2.57E-06,6,247,3.81E-06,0.4705621,0.04541732,15,54.75676,83.59459,0.8731784,48.93443,3.954098,63.04004
CROT,5.15E-06,7,876,4.12E-06,0.39352,0.003105051,6,52.02703,96.45946,0.8521307,204.0951,23.44262,36.09179
CRP,1.01E-05,14,602,4.29E-06,0.37957,-0.002294158,15,52.48649,97.45946,0.9709269,207.6984,34.31475,50.83997
CRTAC1,1.04E-07,3,369,2.00E-06,0.48768,0.01191416,21,43.83784,87.7027,0.7924166,80.52787,5.763934,57.95902
CRTAP,1.22E-05,18,372,2.15E-06,0.43879,0.0326204,12,41.48649,81.75676,0.8605688,104.5377,11.66885,45.39728
CRTC1,1.50E-06,6,222,2.07E-06,0.546955,0.02897435,33,37.43243,71,0.8489236,126.141,18.37049,61.04302
CRTC2,7.46E-06,14,222,2.73E-06,0.49035,0.03430722,41,50.2973,92.48649,0.9407622,128.2787,14.91148,55.59814
CRTC3,1.37E-06,5,204,2.38E-06,0.421885,0.04132342,18,48.94595,91.16216,0.8453869,157.2525,20.04918,51.42401
CRX,0.000249641,44,336,2.74E-06,0.50602,0.03904266,23,48.16216,91.43243,0.9220624,200.4295,36.28197,61.12183
CRY1,5.90E-05,35,473,2.58E-06,0.3939,0.01758616,9,47.86486,93.78378,0.8988989,134.9246,19.18361,38.02385
CRY2,5.36E-05,33,271,2.41E-06,0.497525,0.03382172,7,49.40541,91.91892,0.8866516,109.5541,12.46885,55.76702
CRYAA,2.30E-05,16,279,2.48E-06,0.50343,0.05882527,15,41.75676,82.45946,0.9147298,114.1377,13.26557,62.36845
CRYAB,0.001514162,98,221,1.87E-06,0.4088,0.0222412,15,51.32432,97.75676,0.8909746,81.32459,5.370492,48.83084
CRYBA1,4.85E-06,8,159,2.17E-06,0.49141,0.03207886,36,56.62162,99.35135,0.8828963,111.6295,10.76393,47.05376
CRYBA2,9.53E-08,2,386,2.08E-06,0.47555,0.03489416,28,44.35135,84.24324,0.9059345,87.80328,5.416393,58.78794
CRYBA4,0,1,547,3.16E-06,0.48398,-0.003572556,10,52.2973,97.35135,0.9025459,137.177,21.42623,58.31864
CRYBB1,2.56E-06,4,462,3.16E-06,0.47226,-0.008845446,10,46.54054,94.43243,0.8913611,98.25902,5.534426,58.32735
CRYBB2,5.93E-07,7,535,3.02E-06,0.48395,-0.03466554,13,50.86486,95.75676,0.8951518,116.3541,11.7082,58.39704
CRYBB3,7.86E-07,2,525,3.02E-06,0.487585,-0.03147093,13,43.43243,88.35135,0.8927077,118.3803,13.92459,58.21565
CRYBG3,1.09E-07,3,723,5.31E-06,0.36079,-0.00033474,4,59.72973,97.45946,0.8451689,116.9213,10.98689,37.69519
CRYGA,0,1,440,3.03E-06,0.42865,0.005245077,10,44.97297,96,0.9784019,132.6262,13.92459,51.7335
CRYGB,0,1,440,3.03E-06,0.42865,0.005245077,10,47.64865,92.86486,0.9596612,147.9344,18.67541,49.4851
CRYGC,0.000108015,10,440,2.72E-06,0.41394,0.01277933,8,50.48649,96.10811,0.9832892,193.0328,37.28197,48.76471
CRYGD,0,5,440,2.72E-06,0.41394,0.01277933,8,44.18919,80.48649,0.9600312,71.36066,5.009836,53.91948
CRYGS,0,3,501,2.55E-06,0.43245,0.03548556,8,70.13514,98.97297,0.928588,116.5279,10.92787,46.78817
CRYL1,6.38E-06,2,584,2.25E-06,0.44415,0.02752331,9,47,90.78378,0.7965199,94.30164,7.727869,48.18668
CRYM,5.01E-07,4,575,3.16E-06,0.430895,0.03724487,18,48.51351,96.18919,0.8211558,78.88525,3.206557,50.59321
CRYZ,5.22E-06,17,1070,6.12E-06,0.36631,-0.01749852,6,48.35135,97.05405,0.8262876,115.541,11.15738,37.20751
CRYZL1,2.46E-06,5,375,2.15E-06,0.417965,0.05762324,15,44,93.40541,0.8411895,126.1475,12.03607,35.56759
CS,3.27E-05,24,171,2.40E-06,0.50215,0.04592243,42,55.05405,96.45946,0.899646,124.3311,13.53115,45.99295
CSAD,2.61E-06,11,191,2.01E-06,0.48232,0.05463649,34,50.64865,96.64865,0.8565445,81.54098,5.75082,54.64092
CSDC2,4.57E-07,2,183,2.32E-06,0.50349,0.06617795,20,44.45946,86.18919,0.8680478,59.90164,4.839344,60.35201
CSDE1,5.66E-05,32,472,2.66E-06,0.39583,0.00282733,15,47.62162,98.40541,0.8994381,149.9049,19.57705,39.5216
CSE1L,0.000352197,99,155,2.58E-06,0.430465,0.04955887,3,53.08108,96.67568,0.8897173,111.8066,8.652459,36.04047
CSF1,4.29E-06,7,216,1.74E-06,0.46533,0.03010972,27,46,88.24324,0.9053629,131.1672,16.66557,55.14746
CSF1R,7.35E-06,17,228,1.50E-06,0.44573,0.04952843,14,45.32432,89.81081,0.794249,101.5508,9.960656,56.21707
CSF2,7.19E-06,12,407,1.84E-06,0.47599,0.0211508,8,43.18919,85.7027,0.8897555,127.3738,13.60656,52.81695
CSF2RB,1.68E-05,16,469,2.39E-06,0.48514,0.0440758,15,46.59459,88.7027,0.9216333,102.1836,12.64918,61.37361
CSF3R,7.58E-06,13,347,2.54E-06,0.48364,0.03074992,22,50.72973,92,0.9226941,113.7902,12.12131,59.01587
CSGALNACT1,1.56E-05,13,356,2.39E-06,0.4202625,0.01717289,3,47.94595,95.37838,0.8447924,142.6361,18.8918,48.88297
CSGALNACT2,1.45E-05,10,563,3.71E-06,0.52503,-0.009406239,5,51.27027,98.18919,0.8873116,141.0984,18.06557,41.11454
CSH1,4.94E-07,6,380,2.20E-06,0.46267,0.0272247,19,48.08108,91.72973,0.9483331,188.5672,34.89508,55.84095
CSH2,1.41E-06,7,380,2.20E-06,0.46267,0.0272247,19,55.13514,96.37838,0.8814721,200.9213,39.0623,56.20411
CSHL1,2.69E-07,3,380,2.20E-06,0.46267,0.0272247,19,51.54054,96.18919,0.8590536,179.3672,30.95082,55.97607
CSK,0.000228071,51,199,2.34E-06,0.44594,0.04104828,18,47.37838,90.05405,0.9009664,82.48525,5.954098,60.67216
CSMD1,3.66E-07,2,1290,6.08E-06,0.3852545,-0.03623031,1,43.86486,94.32432,0.7634143,59.67869,5.045902,45.99891
CSMD2,0,1,907,3.27E-06,0.44933,0.01593501,9,49.2973,95.94595,0.8222549,103.4033,9.77377,54.8514
CSN1S1,0.000117124,14,991,4.00E-06,0.351415,-0.000109293,12,43.40541,86.54054,0.8700931,61.87869,7.659016,36.97628
CSN2,1.19E-05,19,991,3.92E-06,0.34208,-0.003888686,12,41.40541,81.86486,0.9246775,78.19672,3.537705,41.58672
CSN3,1.94E-06,7,928,3.40E-06,0.34406,0.003178048,14,41.83784,85.94595,0.9247153,90.54098,3.137705,38.46464
CSNK1A1,0.000598421,82,152,1.57E-06,0.45712,0.03212583,10,46.54054,96.48649,0.7414979,82.32131,6.239344,42.94689
CSNK1A1L,5.35E-06,12,631,3.95E-06,0.38211,0.03052685,12,54.97297,98.64865,0.9720723,164.3672,19.8623,45.89431
CSNK1E,0.001016069,120,181,2.14E-06,0.526275,0.06337712,27,45.21622,85.91892,0.8714046,99.1541,10.8,58.50686
CSNK1G1,3.50E-05,14,263,2.10E-06,0.4208967,0.04337504,11,52.27027,98.24324,0.8371589,133.3213,21.82295,43.80579
CSNK1G2,6.04E-05,17,239,2.47E-06,0.58613,0.03589608,38,31.45946,56.62162,0.877366,52.38361,3.065574,63.78089
CSNK1G3,1.24E-05,9,474,2.05E-06,0.36419,0.02315292,6,37.45946,85.43243,0.8662365,93.20328,4.701639,34.16242
CSNK2A1,0.005918034,397,229,2.96E-06,0.45931,0.03982953,21,55.64865,98.64865,0.8187864,122.1574,12.5377,42.13678
CSNK2A2,0.001003528,154,292,1.98E-06,0.47591,0.01549522,23,49.64865,92.89189,0.8090627,122.5311,14.3377,41.95178
CSNK2B,0.003353152,249,193,2.33E-06,0.51215,0.02011722,45,52.91892,96.7027,0.8411864,91.15738,4.862295,52.40484
CSPG4,7.48E-06,8,231,2.65E-06,0.51874,0.03885519,25,46.16216,83.89189,0.9541264,90.76721,7.786885,61.99027
CSPG5,5.36E-07,2,200,1.64E-06,0.47454,0.03501364,17,36.86486,75.40541,0.9257923,114.8098,14.53443,57.48286
CSPP1,1.59E-05,23,640,3.42E-06,0.3910067,0.02460891,11,51.59459,95.40541,0.8484828,125.4361,15.2,37.71246
CSRNP1,6.95E-06,7,500,2.62E-06,0.41658,0.03029507,13,43.18919,91.02703,0.9604809,73.88525,2.518033,58.55373
CSRNP2,0,3,155,2.30E-06,0.43819,0.04026531,15,50.35135,97.43243,0.9482182,147.0525,19.36721,54.71867
CSRNP3,0,1,947,3.06E-06,0.3664933,0.002098103,5,54.97297,98.86486,0.8965082,153.3377,21.68197,44.01999
CSRP1,1.86E-05,20,209,2.42E-06,0.51055,0.02550827,15,52.94595,99.21622,0.8314197,105.7082,10.00656,53.47404
CSRP2,1.25E-06,8,705,3.22E-06,0.36473,-0.01056419,6,56.16216,98.78378,0.8532785,100.177,5.97377,45.21986
CSRP2BP,4.83E-06,15,479,2.93E-06,0.42713,-0.005686501,10,56.08108,99.08108,0.8883269,188.7869,32.75082,44.99115
CSRP3,0.000104512,5,504,2.85E-06,0.39919,0.01623199,16,52.89189,99.18919,0.8607333,134.282,13.92787,50.07656
CST1,1.56E-05,7,881,4.69E-06,0.43925,-0.04762846,14,50.13514,94.02703,0.8028298,118.9672,16.04918,54.32868
CST11,0,1,750,4.35E-06,0.42607,-0.01550262,10,57.32432,98.59459,0.8236953,144.0098,20.86885,48.796
CST2,0.000156144,12,889,4.81E-06,0.43791,-0.04489227,16,50.64865,96.32432,0.8089231,105.6984,12.97049,53.92225
CST3,4.66E-06,6,819,4.56E-06,0.44574,-0.02080122,13,38.24324,67.13514,0.7951615,36.62623,1.518033,54.51731
CST4,2.88E-05,14,819,4.56E-06,0.44574,-0.02080122,13,50.45946,93.35135,0.8189246,143.7705,20.20328,55.8933
CST5,0,1,889,4.81E-06,0.43791,-0.04489227,16,52.02703,96.08108,0.8635746,212.0852,37.52131,54.30631
CST6,2.73E-05,12,208,2.03E-06,0.53527,0.05743258,50,36.56757,68.2973,0.8701401,63.03934,4.642623,58.99628
CST9,4.95E-07,4,772,4.45E-06,0.44011,-0.04745189,11,56.67568,98.35135,0.934142,186.8098,34.44918,49.7883
CST9L,6.03E-06,6,772,4.45E-06,0.44011,-0.04745189,11,51.89189,97.54054,0.837641,120.541,17.17705,50.1868
CSTA,5.19E-05,23,602,2.66E-06,0.4105,0.0437336,14,57.27027,97.97297,0.8574279,151.1049,19.65574,38.5126
CSTB,5.90E-05,21,170,2.47E-06,0.48308,0.06774246,11,44.51351,85.75676,0.8408121,93.47213,8.452459,51.70412
CSTF1,1.76E-05,28,672,4.60E-06,0.43013,-0.04278005,6,57.78378,98.72973,0.9406285,161.2262,25.51148,43.20112
CSTF2,0.000271113,70,,2.70E-06,0.40721,0.02130319,7,31.48649,78.72973,0.8998207,69.34754,3.888525,45.96908
CSTF3,2.44E-05,26,326,2.67E-06,0.40108,0.0159368,8,46.27027,95.18919,0.8898948,123.8918,12.73115,37.38073
CT45A5,5.73E-08,2,,3.04E-06,0.4214,0.0259936,16,29.75676,69.75676,0.890494,311.541,60.19016,42.60376
CT55,5.14E-06,16,,2.64E-06,0.41633,0.02300597,12,31.13514,78.72973,0.8742439,120.2393,19.62951,41.97716
CTAG1B,7.00E-07,2,,2.88E-06,0.51852,0.03093422,42,19.94595,43.67568,0.7869902,53.09508,1.770492,61.82935
CTAG2,2.77E-07,2,,2.88E-06,0.51852,0.03093422,42,22.56757,50.37838,0.9729818,72.15082,4.137705,61.79065
CTAGE1,0,1,417,2.75E-06,0.42555,-0.009111629,7,58.64865,99.32432,0.987765,177.177,30.14754,40.13018
CTAGE5,3.80E-05,15,300,4.01E-06,0.39299,0.01596453,6,44.94595,90.86486,0.8827577,130.3279,14.61967,36.35591
CTBP1,0.001339303,147,391,2.83E-06,0.5533,0.03316239,19,36.64865,69.64865,0.8673572,62.39672,3.498361,61.82037
CTBP2,0.000758479,88,508,2.43E-06,0.4737367,0.01988253,9,44.97297,82.32432,0.8928208,92.79672,8.511475,59.48301
CTBS,0,2,585,1.82E-06,0.37316,-0.000880407,8,43.13514,83.21622,0.3532794,77.20328,3.498361,36.87867
CTC1,5.27E-06,5,218,2.57E-06,0.50919,0.0182434,56,47.16216,94.27027,0.9540893,139.4197,20.07213,53.01881
CTCF,3.47E-05,39,147,1.59E-06,0.50893,0.04472247,41,49.45946,96.72973,0.9110132,145.1934,19.89836,46.379
CTCFL,7.84E-06,8,562,2.97E-06,0.505315,0.01047487,9,56.89189,98.64865,0.9191814,210.4721,39.26885,46.9318
CTDNEP1,2.39E-05,12,316,2.27E-06,0.52047,0.02089463,30,47.81081,93.18919,0.8993883,126.3213,15.58361,50.77187
CTDSP1,1.15E-05,13,197,2.09E-06,0.50094,0.03669609,13,43.02703,82.21622,0.9030715,86.77049,5.134426,61.65345
CTDSP2,1.21E-05,22,243,2.48E-06,0.49067,0.03998539,40,52.32432,95.10811,0.8756037,96.5541,10.38689,52.96399
CTDSPL,0.000212069,6,457,1.89E-06,0.44659,0.02237001,7,43.13514,89.78378,0.8104944,93.33115,7.17377,48.11286
CTDSPL2,0,1,534,2.36E-06,0.40852,0.03659294,17,45.35135,95.2973,0.8070081,125.3869,13.79016,34.19909
CTF1,5.11E-06,3,247,2.23E-06,0.50837,0.04553438,47,26.75676,56.05405,0.8941347,33.55738,2.445902,56.49887
CTGF,3.26E-06,5,699,3.45E-06,0.38645,-0.003768415,9,41.37838,76.40541,0.9564586,147.8066,24.80984,52.75646
CTH,6.25E-05,35,379,4.71E-06,0.394665,-0.002628845,6,47.37838,95.21622,0.8737841,113.5443,9.318033,40.29031
CTHRC1,0,1,615,3.91E-06,0.38615,0.02325606,8,54.78378,88.78378,0.9127212,141.7049,26.41967,40.84091
CTIF,2.29E-06,3,406,1.96E-06,0.4793575,0.0509317,3,44.18919,91,0.8038901,152.7082,21.73115,57.94598
CTLA4,3.71E-05,12,632,2.26E-06,0.41699,0.01815731,7,52.32432,98.37838,0.8572724,126.5541,12.9541,49.51748
CTNNA1,0.000141246,56,380,1.83E-06,0.4411467,0.03902892,17,48.56757,96.51351,0.5709309,108.2852,10.22951,45.04344
CTNNA2,7.78E-06,9,1614,9.08E-06,0.3865783,-0.02405999,1,54.13514,98.54054,0.5479739,112.4164,11.04262,46.05599
CTNNA3,1.37E-06,7,1168,5.62E-06,0.3618337,-0.04068464,1,47.37838,94.91892,0.5352446,137.4328,17.58689,40.90994
CTNNAL1,2.72E-06,9,433,2.19E-06,0.39293,0.01403642,6,45.97297,90.2973,0.9035316,91.04918,6.986885,35.33073
CTNNB1,0.005164634,276,448,2.67E-06,0.42764,0.007941789,9,48.32432,97.35135,0.918396,144.5934,20.41967,42.17447
CTNNBIP1,5.00E-05,20,193,1.47E-06,0.50253,0.03441742,12,43.91892,89.05405,0.7385525,96.7082,10.7377,59.92973
CTNNBL1,7.78E-05,49,507,2.40E-06,0.4497367,0.04754594,11,59.72973,98.45946,0.8187038,97.45902,7.64918,46.79
CTNND1,0.000229609,42,497,3.42E-06,0.45028,0.008411412,23,52.97297,98.27027,0.9066956,109.6197,15.48852,47.60473
CTNND2,2.93E-06,7,1060,7.57E-06,0.3973373,-0.01349799,3,56.02703,94.13514,0.8278342,150.2852,21.19344,49.558
CTPS1,5.76E-05,57,171,2.06E-06,0.46431,0.02876975,18,55.83784,99.24324,0.8632896,125.4492,14.02295,43.8859
CTPS2,3.42E-05,26,,2.44E-06,0.429945,0.02986102,6,34.35135,85.27027,0.7882872,127.7475,16.77049,40.97651
CTR9,5.48E-05,37,261,2.27E-06,0.44026,0.02016175,7,52.2973,97.75676,0.9099196,123.6656,12.36393,38.1837
CTRB1,0,1,171,2.57E-06,0.4596,0.01562968,13,43.21622,76.24324,0.9227503,82.18033,6.406557,64.86989
CTRC,4.51E-05,6,212,1.75E-06,0.50208,0.02925872,6,43.78378,87.32432,0.8944072,128.318,14.99344,59.98833
CTRL,7.75E-08,4,158,1.67E-06,0.52494,0.04960163,45,46.2973,90.24324,0.9661402,118.8656,14.89508,57.88391
CTSA,4.66E-05,26,209,2.76E-06,0.50391,0.05863626,40,50.43243,89.81081,0.8832165,129.2393,17.51148,56.03256
CTSB,0.000184838,31,301,4.79E-06,0.47616,0.04166092,9,41.59459,89.40541,0.8644198,83.33115,3.904918,57.21687
CTSC,2.41E-06,9,526,3.87E-06,0.37991,-0.0100625,2,50.81081,95.75676,0.9105855,117.9902,12.45574,42.63177
CTSE,0,1,400,2.77E-06,0.4362199,0.03202868,13,51.27027,96.27027,0.8921531,137.918,19.58689,53.14473
CTSF,5.05E-07,4,194,1.94E-06,0.52337,0.06160982,47,44.40541,86.48649,0.9308931,115.1279,15.38033,56.14091
CTSG,1.60E-05,15,582,2.36E-06,0.40623,0.002688261,41,49.18919,94.32432,0.9344587,160.8098,27.25246,55.66979
CTSH,2.13E-06,7,488,2.88E-06,0.45606,0.04535654,18,49.54054,93.13514,0.8060891,69.47213,2.134426,49.68985
CTSK,4.10E-06,7,188,2.62E-06,0.39534,0.03481144,34,57.94595,98.75676,0.8757656,165.6787,26.95738,46.20846
CTSL,0.000223721,20,577,3.90E-06,0.45758,0.02575244,4,54.43243,99.56757,0.9180238,117.2951,10.29836,44.06741
CTSO,8.23E-06,5,745,4.78E-06,0.36285,-0.001560964,7,39.89189,87.2973,0.8948779,101.7279,10.52131,37.70053
CTSS,0.000104213,2,188,2.62E-06,0.39534,0.03481144,34,55.35135,98.78378,0.874777,136.3443,19.51475,41.03488
CTSV,7.39E-06,9,464,2.76E-06,0.43836,0.02419831,10,52.62162,98.40541,0.9055692,112.7213,9.098361,43.99924
CTSZ,4.21E-06,7,152,3.42E-06,0.43113,0.03018907,10,46.89189,87.64865,0.8480872,85.9377,5.668852,53.46631
CTTN,0.000309489,89,530,2.88E-06,0.45226,0.04294566,9,75.16216,93.10811,0.8442928,179.7213,28.93443,50.72477
CTTNBP2,2.31E-06,23,674,3.61E-06,0.3837967,-0.01081342,6,56.72973,96.94595,0.9281583,162.5082,25.26885,45.21541
CTTNBP2NL,2.01E-05,28,335,2.36E-06,0.423465,0.02283177,8,47.43243,98.02703,0.9533914,161.1705,22.4623,49.04414
CTU1,2.47E-05,18,632,3.69E-06,0.49737,0.001145436,36,12.89189,24.43243,0.6546308,5.567213,0,70.71402
CTU2,1.17E-05,14,189,8.05E-06,0.55294,0.04071483,13,38.89189,71.97297,0.8850643,95.48852,9,62.01185
CUBN,1.68E-05,11,641,3.78E-06,0.3998825,-0.004298903,4,47.67568,95.81081,0.8955831,112.3705,11.28852,42.27452
CUEDC1,1.12E-05,16,222,2.13E-06,0.46483,0.006030983,6,47.02703,87.64865,0.8513238,94.94098,5.659016,58.25258
CUEDC2,2.36E-05,19,178,1.70E-06,0.44789,0.03877799,20,46.35135,91.35135,0.9636495,151.4164,23.20656,57.01252
CUL1,0.009277942,683,532,3.52E-06,0.42141,0.000482754,3,53.75676,98.75676,0.8715753,127.941,15.30164,40.97796
CUL2,0.003886804,460,319,2.27E-06,0.434815,0.006786922,2,54.32432,96.2973,0.8683623,83.2918,3.442623,35.153
CUL3,0.023744431,1191,463,3.15E-06,0.393795,0.02011758,7,42.89189,89.45946,0.8502599,106.3869,10.89836,36.02663
CUL4A,0.001898742,277,214,6.34E-06,0.484245,0.04561445,10,48.81081,91.7027,0.8618675,91.52787,5.672131,43.52576
CUL4B,0.00229542,332,,3.01E-06,0.39931,0.0144096,18,30.81081,78.67568,0.8848082,104.3213,11.21967,36.75406
CUL5,0.003478201,433,572,2.68E-06,0.422845,0.01439413,8,43.56757,91.91892,0.8883882,95.56066,4.616393,32.48941
CUL7,0.004300358,641,301,2.20E-06,0.51509,0.04199543,23,54.35135,96.27027,0.9519478,129.0984,16.40328,56.99977
CUL9,1.21E-06,10,363,2.18E-06,0.49764,0.03519558,22,55.32432,96.64865,0.9230521,143.5443,20.87541,56.00584
CUTA,4.01E-06,9,236,2.73E-06,0.49336,0.03077963,35,48.13514,92.7027,0.9566123,112.4918,12.07541,54.404
CUTC,1.07E-05,18,139,2.36E-06,0.411745,0.01781397,9,46.08108,92.62162,0.8654638,147.1574,24,39.06452
CUX1,8.50E-05,27,461,3.55E-06,0.4912733,0.04463728,15,43.86486,82.40541,0.8374118,104.3213,12.10492,55.68328
CWC15,2.22E-05,20,504,2.42E-06,0.41033,-0.009906733,12,47.89189,97.62162,0.8660793,77.95738,12.67213,38.28213
CWC22,3.11E-05,20,927,3.98E-06,0.36153,0.006637861,3,44.72973,92.45946,0.9279706,67.39344,6.622951,36.00078
CWC25,2.67E-06,4,207,3.02E-06,0.53338,0.03698837,17,54,98.59459,0.8721565,97.8918,12.26885,50.99021
CWC27,5.95E-06,15,601,2.96E-06,0.3680025,0.007721232,6,41.35135,91.81081,0.8208426,104.5672,12.91803,36.87273
CWF19L1,1.12E-06,7,198,2.11E-06,0.41865,0.0404407,15,49.45946,96.62162,0.8692411,150.9082,21.84918,42.49109
CWF19L2,9.79E-05,35,853,3.75E-06,0.3773,-0.01024797,2,44.75676,93.59459,0.6786701,91.71148,10.64918,36.56113
CWH43,0,1,439,9.93E-06,0.40491,0.04939225,9,51.10811,95.05405,0.8579208,151.0033,22.67869,40.92446
CX3CL1,0,3,159,1.56E-06,0.47341,0.03859974,29,44.16216,81.62162,0.9331907,99.60328,4.668852,61.5278
CX3CR1,0,1,507,2.75E-06,0.43682,0.03787333,13,49.86486,96.81081,0.9488325,154.0984,20.32459,47.32747
